time,open,high,low,close
2019-10-24 11:00:00,988.82,989.78,988.82,989.78
2019-10-24 13:00:00,989.8,990.72,989.59,989.94
2019-10-24 14:00:00,989.98,993.6,989.98,993.6
2019-10-25 09:00:00,993.91,994.67,993.47,993.6
2019-10-25 10:00:00,993.69,994.56,992.91,994.55
2019-10-25 11:00:00,994.58,995.53,994.58,995.43
2019-10-25 13:00:00,995.25,995.53,993.87,995.51
2019-10-25 14:00:00,995.47,996.67,995.43,996.57
2019-10-28 09:00:00,998.27,999.56,997.49,998.57
2019-10-28 10:00:00,998.56,999.34,997.79,997.87
2019-10-28 11:00:00,997.83,997.83,997.12,997.12
2019-10-28 13:00:00,997.24,999.94,997.24,998.97
2019-10-28 14:00:00,998.76,998.89,996.48,996.48
2019-10-29 09:00:00,997.77,999.88,997.18,997.4
2019-10-29 10:00:00,997.13,999.03,997.04,997.8
2019-10-29 11:00:00,997.79,998.12,997.45,997.9
2019-10-29 13:00:00,997.92,998.08,996.55,997.17
2019-10-29 14:00:00,997.15,997.33,995.87,995.87
2019-10-30 09:00:00,996.83,998.59,994.86,998.52
2019-10-30 10:00:00,998.32,1000.1,998.04,999.49
2019-10-30 11:00:00,999.29,999.66,998.64,999.55
2019-10-30 13:00:00,999.49,1003.4,999.41,1002.27
2019-10-30 14:00:00,1002.22,1002.64,1000.28,1000.89
2019-10-31 09:00:00,1000.89,1004.4,1000.89,1003.05
2019-10-31 10:00:00,1002.94,1003.09,1000.61,1001.48
2019-10-31 11:00:00,1001.44,1001.85,1001.33,1001.77
2019-10-31 13:00:00,1001.78,1001.78,999.14,999.17
2019-10-31 14:00:00,999.06,999.58,998.58,998.82
2019-11-01 09:00:00,998.82,1002.22,998.82,1001.98
2019-11-01 10:00:00,1002.16,1008.78,1002.08,1008.12
2019-11-01 11:00:00,1008.23,1010.08,1008.23,1010.08
2019-11-01 13:00:00,1010.76,1013.78,1010.64,1013.78
2019-11-01 14:00:00,1013.61,1015.88,1013.61,1015.59
2019-11-04 09:00:00,1019.0,1021.78,1015.86,1019.18
2019-11-04 10:00:00,1019.39,1021.16,1018.57,1020.11
2019-11-04 11:00:00,1020.07,1021.98,1019.84,1021.9
2019-11-04 13:00:00,1021.86,1023.92,1021.86,1022.87
2019-11-04 14:00:00,1022.74,1022.95,1021.13,1022.43
2019-11-05 09:00:00,1022.77,1026.53,1021.63,1024.41
2019-11-05 10:00:00,1024.27,1024.27,1021.82,1023.38
2019-11-05 11:00:00,1023.58,1024.36,1023.51,1023.69
2019-11-05 13:00:00,1023.75,1025.19,1022.83,1025.0
2019-11-05 14:00:00,1024.84,1025.02,1023.97,1024.34
2019-11-06 09:00:00,1023.43,1028.97,1023.42,1025.89
2019-11-06 10:00:00,1026.14,1026.14,1024.8,1025.38
2019-11-06 11:00:00,1025.49,1026.44,1025.37,1026.21
2019-11-06 13:00:00,1026.47,1028.62,1026.05,1026.9
2019-11-06 14:00:00,1026.72,1026.81,1024.29,1024.91
2019-11-07 09:00:00,1023.49,1025.65,1023.49,1025.65
2019-11-07 10:00:00,1025.84,1025.91,1022.61,1023.73
2019-11-07 11:00:00,1023.93,1025.4,1023.84,1025.4
2019-11-07 13:00:00,1025.1,1028.45,1025.1,1025.9
2019-11-07 14:00:00,1025.78,1025.82,1023.68,1024.03
2019-11-08 09:00:00,1026.98,1027.39,1024.1,1024.1
2019-11-08 10:00:00,1023.99,1024.66,1021.94,1023.85
2019-11-08 11:00:00,1023.89,1024.67,1022.38,1023.12
2019-11-08 13:00:00,1023.0,1023.23,1021.11,1022.52
2019-11-08 14:00:00,1022.61,1023.07,1021.49,1022.49
2019-11-11 09:00:00,1023.32,1024.77,1022.51,1022.8
2019-11-11 10:00:00,1022.68,1023.62,1021.48,1023.62
2019-11-11 11:00:00,1023.63,1023.72,1022.19,1022.25
2019-11-11 13:00:00,1022.43,1022.83,1017.31,1017.47
2019-11-11 14:00:00,1016.86,1017.82,1016.35,1016.75
2019-11-12 09:00:00,1016.97,1020.1,1015.97,1018.47
2019-11-12 10:00:00,1018.25,1019.42,1017.21,1018.96
2019-11-12 11:00:00,1018.82,1021.0,1018.82,1021.0
2019-11-12 13:00:00,1021.18,1021.84,1017.12,1017.12
2019-11-12 14:00:00,1017.09,1018.42,1016.28,1018.33
2019-11-13 09:00:00,1019.07,1020.09,1018.69,1019.36
2019-11-13 10:00:00,1019.35,1019.53,1015.5,1015.5
2019-11-13 11:00:00,1015.1,1016.17,1014.06,1014.17
2019-11-13 13:00:00,1013.96,1014.74,1012.18,1012.44
2019-11-13 14:00:00,1012.26,1013.26,1010.8,1012.77
2019-11-14 09:00:00,1013.85,1016.71,1012.98,1014.73
2019-11-14 10:00:00,1014.77,1015.06,1013.81,1014.72
2019-11-14 11:00:00,1014.77,1015.14,1014.41,1014.95
2019-11-14 13:00:00,1014.41,1016.24,1010.6,1011.24
2019-11-14 14:00:00,1010.81,1012.78,1010.81,1012.3
2019-11-15 09:00:00,1012.93,1012.93,1005.1,1011.15
2019-11-15 10:00:00,1011.18,1015.16,1011.18,1014.95
2019-11-15 11:00:00,1014.23,1014.24,1011.92,1013.98
2019-11-15 13:00:00,1013.47,1014.59,1009.99,1010.7
2019-11-15 14:00:00,1010.87,1012.51,1010.03,1010.03
2019-11-18 09:00:00,1010.03,1012.09,1009.52,1009.52
2019-11-18 10:00:00,1009.49,1009.74,1006.15,1007.08
2019-11-18 11:00:00,1006.48,1006.48,1003.61,1004.88
2019-11-18 13:00:00,1004.57,1005.48,1003.37,1003.88
2019-11-18 14:00:00,1003.92,1004.33,1002.63,1002.91
2019-11-19 09:00:00,1002.89,1004.7,1002.23,1002.5
2019-11-19 10:00:00,1002.49,1006.53,1001.35,1005.88
2019-11-19 11:00:00,1005.94,1006.44,1004.82,1004.82
2019-11-19 13:00:00,1004.74,1006.78,1004.74,1006.54
2019-11-19 14:00:00,1006.53,1008.35,1005.98,1008.35
2019-11-20 09:00:00,1009.21,1009.21,1005.32,1005.96
2019-11-20 10:00:00,1005.93,1006.14,1004.19,1004.33
2019-11-20 11:00:00,1004.29,1004.33,1003.48,1004.33
2019-11-20 13:00:00,1003.79,1004.21,1000.65,1003.03
2019-11-20 14:00:00,1002.9,1002.9,1000.56,1000.56
2019-11-21 09:00:00,999.37,999.63,995.17,999.31
2019-11-21 10:00:00,998.99,998.99,995.4,995.46
2019-11-21 11:00:00,995.66,996.01,994.14,994.14
2019-11-21 13:00:00,994.0,994.96,992.45,994.18
2019-11-21 14:00:00,994.53,995.73,987.89,987.89
2019-11-22 09:00:00,992.73,993.7,991.87,993.09
2019-11-22 10:00:00,992.91,993.26,989.09,989.09
2019-11-22 11:00:00,988.57,988.57,980.66,983.14
2019-11-22 13:00:00,983.66,988.49,981.03,981.03
2019-11-22 14:00:00,980.83,980.83,971.03,977.78
2019-11-25 09:00:00,977.85,979.26,971.24,979.26
2019-11-25 10:00:00,979.6,979.6,977.13,978.35
2019-11-25 11:00:00,978.23,978.53,977.73,977.93
2019-11-25 13:00:00,977.63,977.68,971.68,974.04
2019-11-25 14:00:00,974.07,976.35,971.56,976.35
2019-11-26 09:00:00,976.35,981.96,976.35,980.06
2019-11-26 10:00:00,979.52,980.42,978.54,978.67
2019-11-26 11:00:00,978.64,979.06,977.93,978.09
2019-11-26 13:00:00,977.99,980.74,977.91,980.74
2019-11-26 14:00:00,980.36,981.19,976.79,976.79
2019-11-27 09:00:00,978.98,980.28,978.67,979.56
2019-11-27 10:00:00,979.27,982.66,979.27,982.09
2019-11-27 11:00:00,982.1,982.62,981.72,981.95
2019-11-27 13:00:00,982.37,982.76,978.79,979.91
2019-11-27 14:00:00,979.79,980.07,978.17,978.17
2019-11-28 09:00:00,977.66,979.17,974.71,975.42
2019-11-28 10:00:00,975.75,976.48,972.63,972.63
2019-11-28 11:00:00,972.68,972.77,970.43,970.47
2019-11-28 13:00:00,970.26,972.24,967.68,970.92
2019-11-28 14:00:00,970.66,970.66,968.99,970.39
2019-11-29 09:00:00,971.1,972.31,968.03,968.8
2019-11-29 10:00:00,968.73,971.53,968.27,971.53
2019-11-29 11:00:00,971.82,972.66,970.86,972.53
2019-11-29 13:00:00,972.51,972.89,971.18,971.37
2019-11-29 14:00:00,970.92,971.53,970.59,970.75
2019-12-02 09:00:00,971.42,972.91,970.68,970.82
2019-12-02 10:00:00,970.61,970.73,968.7,969.47
2019-12-02 11:00:00,969.49,969.69,968.98,969.61
2019-12-02 13:00:00,969.36,969.41,961.25,961.25
2019-12-02 14:00:00,961.08,961.08,958.3,959.31
2019-12-03 09:00:00,957.4,957.41,950.96,953.37
2019-12-03 10:00:00,953.21,957.48,952.8,955.88
2019-12-03 11:00:00,956.04,960.82,956.04,959.67
2019-12-03 13:00:00,960.69,960.81,955.71,955.81
2019-12-03 14:00:00,955.25,955.49,953.15,953.43
2019-12-04 09:00:00,952.51,956.27,950.13,955.29
2019-12-04 10:00:00,955.22,956.19,954.27,955.52
2019-12-04 11:00:00,955.6,956.04,953.41,953.88
2019-12-04 13:00:00,953.62,959.12,953.62,959.07
2019-12-04 14:00:00,958.97,965.9,958.97,965.9
2019-12-05 09:00:00,969.0,969.0,967.2,968.07
2019-12-05 10:00:00,968.12,969.53,966.5,966.75
2019-12-05 11:00:00,966.63,967.02,966.34,966.62
2019-12-05 13:00:00,966.31,966.37,963.64,963.64
2019-12-05 14:00:00,963.49,964.22,962.16,963.27
2019-12-06 09:00:00,962.38,964.22,960.99,961.91
2019-12-06 10:00:00,962.02,965.07,962.02,964.89
2019-12-06 11:00:00,964.73,965.35,964.05,965.1
2019-12-06 13:00:00,965.13,965.41,962.94,963.66
2019-12-06 14:00:00,964.11,964.32,963.41,963.56
2019-12-09 09:00:00,963.91,965.55,963.91,965.36
2019-12-09 10:00:00,965.5,966.86,965.39,966.72
2019-12-09 11:00:00,966.94,967.57,966.51,967.28
2019-12-09 13:00:00,967.23,967.53,962.59,963.11
2019-12-09 14:00:00,963.34,966.38,963.33,966.06
2019-12-10 09:00:00,965.92,966.58,961.4,961.4
2019-12-10 10:00:00,961.35,961.91,959.97,961.5
2019-12-10 11:00:00,961.59,962.75,960.86,962.75
2019-12-10 13:00:00,961.26,962.06,955.96,955.96
2019-12-10 14:00:00,955.41,960.3,955.14,960.3
2019-12-11 09:00:00,960.59,961.39,955.54,955.66
2019-12-11 10:00:00,955.41,956.14,954.56,955.99
2019-12-11 11:00:00,956.12,958.92,955.28,958.92
2019-12-11 13:00:00,958.55,958.58,956.5,957.14
2019-12-11 14:00:00,956.98,961.78,956.43,961.78
2019-12-12 09:00:00,963.39,965.32,963.09,963.36
2019-12-12 10:00:00,963.63,965.05,962.72,964.9
2019-12-12 11:00:00,965.14,965.53,964.36,965.47
2019-12-12 13:00:00,965.17,968.22,964.71,968.22
2019-12-12 14:00:00,968.06,968.39,966.61,968.17
2019-12-13 09:00:00,969.43,971.84,969.4,970.33
2019-12-13 10:00:00,970.25,970.44,968.9,969.66
2019-12-13 11:00:00,969.74,971.02,969.66,971.02
2019-12-13 13:00:00,970.75,970.75,966.02,967.23
2019-12-13 14:00:00,967.41,968.57,965.93,966.18
2019-12-16 09:00:00,966.0,966.0,961.11,962.52
2019-12-16 10:00:00,962.09,962.18,960.39,961.81
2019-12-16 11:00:00,961.79,962.48,960.78,962.48
2019-12-16 13:00:00,962.29,962.63,960.45,962.09
2019-12-16 14:00:00,962.04,964.76,961.47,961.47
2019-12-17 09:00:00,962.49,962.79,956.38,956.46
2019-12-17 10:00:00,956.28,959.0,956.28,959.0
2019-12-17 11:00:00,959.18,960.06,959.18,960.06
2019-12-17 13:00:00,959.49,959.94,956.63,956.63
2019-12-17 14:00:00,956.88,956.96,954.03,954.03
2019-12-18 09:00:00,951.52,954.14,951.2,953.25
2019-12-18 10:00:00,953.51,954.18,950.3,951.69
2019-12-18 11:00:00,951.73,952.49,950.71,952.49
2019-12-18 13:00:00,951.57,952.89,951.2,951.86
2019-12-18 14:00:00,951.76,952.13,949.86,951.13
2019-12-19 09:00:00,950.61,954.07,946.74,953.51
2019-12-19 10:00:00,953.92,955.85,952.96,953.53
2019-12-19 11:00:00,953.29,954.67,953.16,954.67
2019-12-19 13:00:00,954.46,954.91,952.05,953.38
2019-12-19 14:00:00,953.37,954.12,952.1,952.26
2019-12-20 09:00:00,953.55,955.15,952.71,953.98
2019-12-20 10:00:00,953.97,955.64,953.79,955.23
2019-12-20 11:00:00,955.36,955.77,954.81,955.22
2019-12-20 13:00:00,955.02,956.77,954.81,956.57
2019-12-20 14:00:00,956.28,957.52,955.83,956.41
2019-12-23 09:00:00,959.55,960.71,958.5,960.58
2019-12-23 10:00:00,960.34,960.5,958.07,958.72
2019-12-23 11:00:00,958.94,960.65,958.76,960.65
2019-12-23 13:00:00,960.27,960.44,958.41,959.21
2019-12-23 14:00:00,959.11,959.91,958.87,959.43
2019-12-24 09:00:00,959.43,959.43,955.49,957.63
2019-12-24 10:00:00,957.54,957.54,953.84,953.84
2019-12-24 11:00:00,953.91,956.04,953.29,955.7
2019-12-24 13:00:00,955.72,956.34,954.49,955.94
2019-12-24 14:00:00,955.97,958.88,955.91,958.88
2019-12-25 09:00:00,958.18,960.06,957.5,958.83
2019-12-25 10:00:00,958.85,962.56,957.97,962.38
2019-12-25 11:00:00,962.59,962.83,959.72,959.84
2019-12-25 13:00:00,960.1,960.76,959.28,960.09
2019-12-25 14:00:00,959.88,960.92,959.16,960.92
2019-12-26 09:00:00,960.67,962.11,958.22,961.37
2019-12-26 10:00:00,960.98,960.98,959.1,960.25
2019-12-26 11:00:00,960.21,961.59,960.21,961.41
2019-12-26 13:00:00,961.18,961.57,958.51,958.68
2019-12-26 14:00:00,958.13,959.38,957.43,958.59
2019-12-27 09:00:00,957.7,958.65,956.56,957.61
2019-12-27 10:00:00,957.41,957.41,954.7,954.83
2019-12-27 11:00:00,954.57,956.14,954.19,956.14
2019-12-27 13:00:00,955.94,957.84,954.65,957.84
2019-12-27 14:00:00,957.62,963.51,957.62,963.51
2019-12-30 09:00:00,962.89,966.52,962.47,966.23
2019-12-30 10:00:00,966.51,967.52,966.04,966.1
2019-12-30 11:00:00,966.02,966.09,965.14,965.88
2019-12-30 13:00:00,965.74,966.37,965.35,966.19
2019-12-30 14:00:00,965.79,965.79,964.02,965.03
2019-12-31 09:00:00,965.71,965.71,962.07,962.07
2019-12-31 10:00:00,962.28,962.61,960.89,961.12
2019-12-31 11:00:00,961.23,961.72,959.91,959.91
2019-12-31 13:00:00,960.46,960.79,958.23,960.7
2019-12-31 14:00:00,960.79,960.99,958.22,960.99
2020-01-02 09:00:00,960.26,964.25,959.67,962.78
2020-01-02 10:00:00,963.78,963.78,960.87,961.64
2020-01-02 11:00:00,961.54,963.47,961.53,963.03
2020-01-02 13:00:00,963.09,966.2,962.95,966.19
2020-01-02 14:00:00,966.22,966.67,965.06,966.67
2020-01-03 09:00:00,968.72,970.5,968.5,968.88
2020-01-03 10:00:00,968.86,970.88,968.61,969.81
2020-01-03 11:00:00,969.88,970.33,969.54,970.11
2020-01-03 13:00:00,969.77,969.98,968.28,969.09
2020-01-03 14:00:00,968.75,968.83,965.14,965.14
2020-01-06 09:00:00,962.79,963.2,959.47,959.47
2020-01-06 10:00:00,959.32,962.51,958.63,962.03
2020-01-06 11:00:00,961.89,961.9,960.26,961.82
2020-01-06 13:00:00,961.65,961.65,958.46,959.4
2020-01-06 14:00:00,959.25,959.25,955.59,955.79
2020-01-07 09:00:00,955.79,957.01,953.19,954.35
2020-01-07 10:00:00,954.09,956.43,953.9,956.43
2020-01-07 11:00:00,956.48,957.26,956.02,957.08
2020-01-07 13:00:00,956.76,959.46,956.7,957.73
2020-01-07 14:00:00,957.81,958.88,957.7,958.88
2020-01-08 09:00:00,954.13,954.42,950.41,951.16
2020-01-08 10:00:00,951.36,955.84,950.91,954.59
2020-01-08 11:00:00,954.69,954.7,948.01,948.01
2020-01-08 13:00:00,947.01,950.62,945.28,950.62
2020-01-08 14:00:00,950.79,951.63,948.98,948.98
2020-01-09 09:00:00,953.86,957.01,952.16,955.44
2020-01-09 10:00:00,955.55,957.09,955.24,956.78
2020-01-09 11:00:00,956.49,957.88,956.2,957.49
2020-01-09 13:00:00,957.45,960.73,957.29,959.64
2020-01-09 14:00:00,959.6,960.37,959.21,960.15
2020-01-10 09:00:00,961.17,963.37,961.17,962.55
2020-01-10 10:00:00,962.34,963.97,962.2,963.3
2020-01-10 11:00:00,963.74,964.87,963.6,964.57
2020-01-10 13:00:00,964.77,969.71,964.65,967.15
2020-01-10 14:00:00,966.7,968.54,963.95,968.54
2020-01-13 09:00:00,966.89,968.63,964.79,968.46
2020-01-13 10:00:00,968.2,968.2,966.19,967.06
2020-01-13 11:00:00,967.05,967.79,966.95,967.4
2020-01-13 13:00:00,967.37,967.77,966.31,966.74
2020-01-13 14:00:00,966.88,967.02,965.58,965.84
2020-01-14 09:00:00,966.26,968.17,965.76,967.48
2020-01-14 10:00:00,967.76,968.85,967.2,967.2
2020-01-14 11:00:00,966.94,968.39,966.94,968.03
2020-01-14 13:00:00,968.28,968.73,967.41,967.48
2020-01-14 14:00:00,967.45,967.65,967.0,967.0
2020-01-15 09:00:00,967.69,967.69,965.2,966.29
2020-01-15 10:00:00,966.13,967.55,966.02,966.66
2020-01-15 11:00:00,966.63,966.91,966.21,966.79
2020-01-15 13:00:00,966.62,966.68,964.84,965.38
2020-01-15 14:00:00,965.45,967.56,965.03,967.56
2020-01-16 09:00:00,967.2,970.66,967.17,970.16
2020-01-16 10:00:00,970.07,972.09,969.82,971.84
2020-01-16 11:00:00,971.79,974.7,971.63,974.7
2020-01-16 13:00:00,974.39,974.46,972.7,973.97
2020-01-16 14:00:00,973.83,974.31,972.67,974.31
2020-01-17 09:00:00,976.28,980.02,975.29,976.14
2020-01-17 10:00:00,976.73,977.48,975.59,976.33
2020-01-17 11:00:00,976.39,977.32,975.9,976.31
2020-01-17 13:00:00,976.57,977.39,973.79,977.12
2020-01-17 14:00:00,977.16,978.96,976.94,978.96
2020-01-20 09:00:00,978.23,979.85,977.59,977.7
2020-01-20 10:00:00,977.27,978.14,975.93,976.82
2020-01-20 11:00:00,976.93,978.43,976.93,978.05
2020-01-20 13:00:00,978.17,978.17,976.13,976.67
2020-01-20 14:00:00,976.65,978.63,976.42,978.63
2020-01-21 09:00:00,978.82,982.75,978.82,982.41
2020-01-21 10:00:00,982.47,983.67,981.57,983.24
2020-01-21 11:00:00,982.98,984.45,982.9,984.45
2020-01-21 13:00:00,984.58,985.09,983.74,984.83
2020-01-21 14:00:00,984.96,986.37,984.63,986.37
2020-01-22 09:00:00,986.52,989.14,983.92,988.69
2020-01-22 10:00:00,989.05,989.05,986.73,988.4
2020-01-22 11:00:00,988.57,988.7,987.29,987.75
2020-01-22 13:00:00,988.16,990.84,987.48,990.3
2020-01-22 14:00:00,990.29,991.46,989.4,991.46
2020-01-30 09:00:00,975.15,977.72,973.21,973.26
2020-01-30 10:00:00,973.12,973.12,966.81,966.81
2020-01-30 11:00:00,967.3,967.34,958.81,958.82
2020-01-30 13:00:00,958.16,962.27,954.0,959.7
2020-01-30 14:00:00,959.76,962.09,959.03,959.58
2020-01-31 09:00:00,959.58,960.96,950.05,951.98
2020-01-31 10:00:00,954.05,956.23,952.08,954.94
2020-01-31 11:00:00,955.02,956.11,955.01,955.15
2020-01-31 13:00:00,955.01,955.36,943.18,947.63
2020-01-31 14:00:00,947.88,947.88,936.62,936.62
2020-02-03 09:00:00,916.6,916.6,891.85,906.06
2020-02-03 10:00:00,909.05,912.04,899.34,900.12
2020-02-03 11:00:00,899.14,907.63,899.14,907.01
2020-02-03 13:00:00,906.9,929.05,906.9,929.05
2020-02-03 14:00:00,929.9,930.37,925.15,928.14
2020-02-04 09:00:00,929.42,934.91,926.17,928.27
2020-02-04 10:00:00,928.68,928.68,919.33,923.55
2020-02-04 11:00:00,923.91,926.65,923.91,925.53
2020-02-04 13:00:00,925.83,929.9,922.27,922.64
2020-02-04 14:00:00,923.29,929.09,922.95,929.09
2020-02-05 09:00:00,934.75,936.33,926.07,926.07
2020-02-05 10:00:00,925.99,930.43,925.92,929.14
2020-02-05 11:00:00,928.66,928.7,927.58,928.68
2020-02-05 13:00:00,928.51,928.51,921.89,922.22
2020-02-05 14:00:00,922.63,927.35,922.14,925.91
2020-02-06 09:00:00,926.66,931.92,925.21,929.78
2020-02-06 10:00:00,929.71,930.21,927.93,928.85
2020-02-06 11:00:00,929.03,933.41,928.45,933.41
2020-02-06 13:00:00,933.81,937.31,932.58,933.86
2020-02-06 14:00:00,933.29,938.54,933.29,938.54
2020-02-07 09:00:00,938.61,943.48,935.94,941.77
2020-02-07 10:00:00,941.94,941.98,937.57,940.54
2020-02-07 11:00:00,940.69,940.69,938.64,939.28
2020-02-07 13:00:00,939.4,940.37,936.21,939.73
2020-02-07 14:00:00,939.64,940.75,938.5,940.75
2020-02-10 09:00:00,934.38,934.38,926.61,931.32
2020-02-10 10:00:00,931.02,935.46,930.0,934.52
2020-02-10 11:00:00,934.16,934.16,932.87,934.12
2020-02-10 13:00:00,933.79,935.87,933.41,933.67
2020-02-10 14:00:00,933.63,933.63,930.73,930.73
2020-02-11 09:00:00,930.73,934.82,930.73,934.5
2020-02-11 10:00:00,933.89,936.04,933.57,934.68
2020-02-11 11:00:00,934.4,934.47,933.64,934.47
2020-02-11 13:00:00,934.58,935.79,933.94,934.08
2020-02-11 14:00:00,934.11,934.67,931.81,934.67
2020-02-12 09:00:00,940.72,941.31,937.34,940.11
2020-02-12 10:00:00,940.42,941.8,939.76,940.81
2020-02-12 11:00:00,940.65,940.65,939.44,939.86
2020-02-12 13:00:00,940.05,943.11,940.02,942.44
2020-02-12 14:00:00,941.76,941.96,937.68,937.68
2020-02-13 09:00:00,937.19,939.1,934.55,937.33
2020-02-13 10:00:00,937.7,938.51,937.24,937.44
2020-02-13 11:00:00,937.27,937.34,935.12,936.31
2020-02-13 13:00:00,935.84,936.15,934.47,935.89
2020-02-13 14:00:00,935.34,938.42,935.34,938.24
2020-02-14 09:00:00,939.28,940.59,936.47,938.23
2020-02-14 10:00:00,938.6,939.4,937.42,938.05
2020-02-14 11:00:00,937.78,940.31,937.58,940.29
2020-02-14 13:00:00,940.3,940.65,936.79,937.44
2020-02-14 14:00:00,937.35,939.54,936.58,937.45
2020-02-17 09:00:00,938.52,938.52,935.38,936.7
2020-02-17 10:00:00,936.13,937.79,935.43,936.74
2020-02-17 11:00:00,936.49,936.49,933.44,934.07
2020-02-17 13:00:00,934.1,935.48,932.92,932.92
2020-02-17 14:00:00,932.91,935.5,931.66,934.77
2020-02-18 09:00:00,934.47,934.98,928.99,931.41
2020-02-18 10:00:00,931.4,932.37,929.96,932.27
2020-02-18 11:00:00,932.3,932.41,931.53,931.56
2020-02-18 13:00:00,931.87,931.87,928.07,928.07
2020-02-18 14:00:00,927.95,928.92,926.01,927.93
2020-02-19 09:00:00,926.41,931.66,925.86,931.04
2020-02-19 10:00:00,930.95,930.95,928.69,928.84
2020-02-19 11:00:00,929.2,929.2,927.06,927.25
2020-02-19 13:00:00,927.76,928.41,926.66,926.98
2020-02-19 14:00:00,926.49,928.76,926.24,928.76
2020-02-20 09:00:00,933.69,937.36,932.33,932.33
2020-02-20 10:00:00,931.92,933.69,931.76,933.15
2020-02-20 11:00:00,932.99,933.08,931.34,931.68
2020-02-20 13:00:00,931.8,932.63,930.41,931.83
2020-02-20 14:00:00,931.71,938.13,931.71,938.13
2020-02-21 09:00:00,938.13,938.13,934.98,936.67
2020-02-21 10:00:00,937.23,940.53,936.73,938.88
2020-02-21 11:00:00,938.55,938.9,937.05,937.05
2020-02-21 13:00:00,937.27,937.6,933.44,933.44
2020-02-21 14:00:00,933.0,934.52,932.32,933.09
2020-02-24 09:00:00,917.49,917.49,909.4,912.33
2020-02-24 10:00:00,912.39,915.02,909.95,909.95
2020-02-24 11:00:00,909.88,909.96,905.12,908.36
2020-02-24 13:00:00,907.9,911.14,906.71,907.91
2020-02-24 14:00:00,908.05,908.36,903.34,903.34
2020-02-25 09:00:00,893.95,903.67,893.95,898.93
2020-02-25 10:00:00,899.1,899.63,895.3,897.01
2020-02-25 11:00:00,897.54,899.96,897.54,899.47
2020-02-25 13:00:00,899.59,903.9,899.59,901.95
2020-02-25 14:00:00,902.1,909.67,901.81,909.67
2020-02-26 09:00:00,901.51,903.27,897.95,901.27
2020-02-26 10:00:00,901.39,903.17,900.07,901.79
2020-02-26 11:00:00,901.34,901.37,898.86,899.63
2020-02-26 13:00:00,899.12,899.12,894.25,896.88
2020-02-26 14:00:00,896.48,896.57,895.21,895.97
2020-02-27 09:00:00,892.15,897.14,889.38,889.38
2020-02-27 10:00:00,889.64,892.93,889.14,891.43
2020-02-27 11:00:00,891.37,893.39,891.37,893.35
2020-02-27 13:00:00,893.19,895.04,892.08,895.04
2020-02-27 14:00:00,895.08,899.34,894.73,898.44
2020-02-28 09:00:00,885.47,887.07,881.45,884.94
2020-02-28 10:00:00,884.75,885.14,876.9,878.89
2020-02-28 11:00:00,878.79,880.34,878.79,880.34
2020-02-28 13:00:00,879.39,879.39,872.46,876.04
2020-02-28 14:00:00,876.05,882.19,875.98,882.19
2020-03-02 09:00:00,878.43,881.71,878.12,879.25
2020-03-02 10:00:00,879.76,883.7,877.31,883.08
2020-03-02 11:00:00,882.95,883.58,881.31,881.31
2020-03-02 13:00:00,880.54,885.42,879.5,884.0
2020-03-02 14:00:00,884.22,886.45,884.22,884.43
2020-03-03 09:00:00,895.39,896.39,890.35,890.78
2020-03-03 10:00:00,890.81,893.38,890.64,893.02
2020-03-03 11:00:00,892.81,892.81,891.73,891.95
2020-03-03 13:00:00,892.38,892.38,890.06,890.74
2020-03-03 14:00:00,890.81,893.7,890.61,890.61
2020-03-04 09:00:00,887.85,888.48,882.83,884.38
2020-03-04 10:00:00,884.47,887.88,884.47,885.69
2020-03-04 11:00:00,885.81,885.81,884.84,885.23
2020-03-04 13:00:00,885.57,887.85,885.11,886.77
2020-03-04 14:00:00,886.9,889.85,885.79,889.37
2020-03-05 09:00:00,892.71,896.71,892.71,896.71
2020-03-05 10:00:00,896.84,897.12,895.57,896.57
2020-03-05 11:00:00,896.85,898.03,896.08,896.22
2020-03-05 13:00:00,897.08,898.43,895.05,895.05
2020-03-05 14:00:00,894.42,895.29,891.2,893.31
2020-03-06 09:00:00,888.96,888.96,883.78,885.89
2020-03-06 10:00:00,885.27,885.96,882.72,883.56
2020-03-06 11:00:00,883.77,884.62,883.51,883.97
2020-03-06 13:00:00,883.92,887.85,882.71,887.35
2020-03-06 14:00:00,887.5,891.44,887.5,891.44
2020-03-09 09:00:00,875.8,875.8,845.9,851.41
2020-03-09 10:00:00,850.94,852.21,841.67,841.67
2020-03-09 11:00:00,841.77,841.82,839.71,839.85
2020-03-09 13:00:00,839.3,839.3,835.88,836.22
2020-03-09 14:00:00,836.07,836.07,834.67,835.49
2020-03-10 09:00:00,813.83,816.65,806.63,816.65
2020-03-10 10:00:00,817.24,828.94,817.24,826.43
2020-03-10 11:00:00,825.96,834.03,825.71,833.82
2020-03-10 13:00:00,834.48,843.28,831.82,831.97
2020-03-10 14:00:00,832.03,837.5,829.45,837.5
2020-03-11 09:00:00,843.52,844.94,832.34,832.34
2020-03-11 10:00:00,832.22,832.22,825.21,826.76
2020-03-11 11:00:00,826.66,826.67,821.35,821.35
2020-03-11 13:00:00,819.23,819.31,794.54,798.87
2020-03-11 14:00:00,797.91,811.35,797.91,811.35
2020-03-12 09:00:00,778.06,778.06,765.15,766.69
2020-03-12 10:00:00,766.58,768.1,764.62,764.92
2020-03-12 11:00:00,764.89,766.58,763.38,765.45
2020-03-12 13:00:00,763.56,763.56,762.12,763.07
